province,city,year,price_yuan_per_sqm,yoy_pct
贵州,安顺,2021,4928,-4.61
贵州,安顺,2022,4945,0.34
贵州,安顺,2023,4350,-12.03
贵州,安顺,2024,4473,2.83
贵州,毕节,2019,4709,
贵州,毕节,2020,4698,-0.23
贵州,毕节,2021,4575,-2.62
贵州,毕节,2022,4626,1.11
贵州,毕节,2023,4394,-5.02
贵州,毕节,2024,4475,1.84
贵州,贵阳,2011,5443,
贵州,贵阳,2012,5082,-6.63
贵州,贵阳,2013,5314,4.57
贵州,贵阳,2014,5452,2.60
贵州,贵阳,2015,5758,5.61
贵州,贵阳,2016,6125,6.37
贵州,贵阳,2017,7424,21.21
贵州,贵阳,2018,9665,30.19
贵州,贵阳,2019,9103,-5.81
贵州,贵阳,2020,8864,-2.63
贵州,贵阳,2021,8598,-3.00
贵州,贵阳,2022,8222,-4.37
贵州,贵阳,2023,7669,-6.73
贵州,贵阳,2024,7659,-0.13
贵州,遵义,2016,4532,
贵州,遵义,2017,5510,21.58
贵州,遵义,2018,6223,12.94
贵州,遵义,2019,6237,0.22
贵州,遵义,2020,6024,-3.42
贵州,遵义,2021,5743,-4.66
贵州,遵义,2022,5675,-1.18
贵州,遵义,2023,5383,-5.15
贵州,遵义,2024,5351,-0.59
贵州,铜仁,2019,5123,
贵州,铜仁,2020,5130,0.14
贵州,铜仁,2021,5036,-1.83
贵州,铜仁,2022,5005,-0.62
贵州,铜仁,2023,4927,-1.56
贵州,铜仁,2024,4853,-1.50
贵州,黔东南,2019,5821,
贵州,黔东南,2020,5818,-0.05
贵州,黔东南,2021,5682,-2.34
贵州,黔东南,2022,5694,0.21
贵州,黔东南,2023,4952,-13.03
贵州,黔东南,2024,4842,-2.22
贵州,黔南,2019,4913,
贵州,黔南,2020,4898,-0.31
贵州,黔南,2021,4588,-6.33
贵州,黔南,2022,4537,-1.11
贵州,黔南,2023,4119,-9.21
贵州,黔南,2024,4162,1.04
贵州,黔西南,2019,4230,
贵州,黔西南,2020,4199,-0.73
贵州,黔西南,2021,4143,-1.33
贵州,黔西南,2022,4145,0.05
贵州,黔西南,2023,4162,0.41
贵州,黔西南,2024,4252,2.16
辽宁,丹东,2015,5491,
辽宁,丹东,2016,5474,-0.31
辽宁,丹东,2017,5646,3.14
辽宁,丹东,2018,6273,11.11
辽宁,丹东,2019,6736,7.38
辽宁,丹东,2020,6962,3.36
辽宁,丹东,2021,6721,-3.46
辽宁,丹东,2022,6397,-4.82
辽宁,丹东,2023,6035,-5.66
辽宁,丹东,2024,6069,0.56
辽宁,大连,2010,10846,
辽宁,大连,2011,11026,1.66
辽宁,大连,2012,10455,-5.18
辽宁,大连,2013,10884,4.10
辽宁,大连,2014,10100,-7.20
辽宁,大连,2015,9737,-3.59
辽宁,大连,2016,9775,0.39
辽宁,大连,2017,10411,6.51
辽宁,大连,2018,11797,13.31
辽宁,大连,2019,13683,15.99
辽宁,大连,2020,14543,6.29
辽宁,大连,2021,15221,4.66
辽宁,大连,2022,14154,-7.01
辽宁,大连,2023,12950,-8.51
辽宁,大连,2024,12565,-2.97
辽宁,抚顺,2016,4452,
辽宁,抚顺,2017,4762,6.96
辽宁,抚顺,2018,4523,-5.02
辽宁,抚顺,2019,4805,6.23
辽宁,抚顺,2020,4916,2.31
辽宁,抚顺,2021,4817,-2.01
辽宁,抚顺,2022,4785,-0.66
辽宁,抚顺,2023,4308,-9.97
辽宁,抚顺,2024,4257,-1.18
辽宁,朝阳,2017,4708,
辽宁,朝阳,2018,4645,-1.34
辽宁,朝阳,2019,4686,0.88
辽宁,朝阳,2020,4700,0.30
辽宁,朝阳,2021,5042,7.28
辽宁,朝阳,2022,4915,-2.52
辽宁,朝阳,2023,4916,0.02
辽宁,朝阳,2024,4916,0.00
辽宁,本溪,2016,4809,
辽宁,本溪,2018,5328,10.79
辽宁,本溪,2019,5216,-2.10
辽宁,本溪,2020,5250,0.65
辽宁,本溪,2021,5313,1.20
辽宁,本溪,2022,5135,-3.35
辽宁,本溪,2023,4845,-5.65
辽宁,本溪,2024,4810,-0.72
辽宁,沈阳,2011,8040,
辽宁,沈阳,2012,7965,-0.93
辽宁,沈阳,2013,8203,2.99
辽宁,沈阳,2014,7927,-3.36
辽宁,沈阳,2015,7184,-9.37
辽宁,沈阳,2016,7184,0.00
辽宁,沈阳,2017,7935,10.45
辽宁,沈阳,2018,8932,12.56
辽宁,沈阳,2019,9736,9.00
辽宁,沈阳,2020,9909,1.78
辽宁,沈阳,2021,10003,0.95
辽宁,沈阳,2022,9321,-6.82
辽宁,沈阳,2023,8582,-7.93
辽宁,沈阳,2024,8567,-0.17
辽宁,瓦房店,2019,7212,
辽宁,瓦房店,2020,7212,0.00
辽宁,瓦房店,2021,7108,-1.44
辽宁,瓦房店,2022,6281,-11.63
辽宁,瓦房店,2023,5152,-17.97
辽宁,瓦房店,2024,5143,-0.17
辽宁,盘锦,2015,3840,
辽宁,盘锦,2016,3949,2.84
辽宁,盘锦,2017,3835,-2.89
辽宁,盘锦,2018,3987,3.96
辽宁,盘锦,2019,4355,9.23
辽宁,盘锦,2020,4392,0.85
辽宁,盘锦,2021,4346,-1.05
辽宁,盘锦,2022,4447,2.32
辽宁,盘锦,2023,4285,-3.64
辽宁,盘锦,2024,4379,2.19
辽宁,营口,2017,4560,
辽宁,营口,2018,4808,5.44
辽宁,营口,2019,4901,1.93
辽宁,营口,2020,4948,0.96
辽宁,营口,2021,4951,0.06
辽宁,营口,2022,4856,-1.92
辽宁,营口,2023,4373,-9.95
辽宁,营口,2024,4334,-0.89
辽宁,葫芦岛,2015,5632,
辽宁,葫芦岛,2016,4857,-13.76
辽宁,葫芦岛,2017,5407,11.32
辽宁,葫芦岛,2018,5665,4.77
辽宁,葫芦岛,2019,5465,-3.53
辽宁,葫芦岛,2020,5597,2.42
辽宁,葫芦岛,2021,5423,-3.11
辽宁,葫芦岛,2022,5167,-4.72
辽宁,葫芦岛,2023,4866,-5.83
辽宁,葫芦岛,2024,4893,0.55
辽宁,辽阳,2015,4642,
辽宁,辽阳,2016,4516,-2.71
辽宁,辽阳,2017,4450,-1.46
辽宁,辽阳,2018,4540,2.02
辽宁,辽阳,2019,4736,4.32
辽宁,辽阳,2020,4678,-1.22
辽宁,辽阳,2021,4484,-4.15
辽宁,辽阳,2022,4225,-5.78
辽宁,辽阳,2023,3930,-6.98
辽宁,辽阳,2024,3978,1.22
辽宁,铁岭,2015,3917,
辽宁,铁岭,2016,3927,0.26
辽宁,铁岭,2017,4003,1.94
辽宁,铁岭,2018,4061,1.45
辽宁,铁岭,2019,4010,-1.26
辽宁,铁岭,2020,3979,-0.77
辽宁,铁岭,2021,3832,-3.69
辽宁,铁岭,2022,3705,-3.31
辽宁,铁岭,2023,3693,-0.32
辽宁,铁岭,2024,3672,-0.57
辽宁,锦州,2015,5048,
辽宁,锦州,2016,5063,0.30
辽宁,锦州,2017,5099,0.71
辽宁,锦州,2018,5077,-0.43
辽宁,锦州,2019,5823,14.69
辽宁,锦州,2020,5930,1.84
辽宁,锦州,2021,5361,-9.60
辽宁,锦州,2022,5327,-0.63
辽宁,锦州,2023,4793,-10.02
辽宁,锦州,2024,4753,-0.83
辽宁,阜新,2016,3762,
辽宁,阜新,2017,3753,-0.24
辽宁,阜新,2018,3712,-1.09
辽宁,阜新,2019,3681,-0.84
辽宁,阜新,2020,4014,9.05
辽宁,阜新,2021,3846,-4.19
辽宁,阜新,2022,4049,5.28
辽宁,阜新,2023,3868,-4.47
辽宁,阜新,2024,3907,1.01
辽宁,鞍山,2015,4600,
辽宁,鞍山,2016,4206,-8.57
辽宁,鞍山,2017,4372,3.95
辽宁,鞍山,2018,4287,-1.94
辽宁,鞍山,2019,4580,6.83
辽宁,鞍山,2020,4677,2.12
辽宁,鞍山,2021,4517,-3.42
辽宁,鞍山,2022,4632,2.55
辽宁,鞍山,2023,4087,-11.77
辽宁,鞍山,2024,4205,2.89
重庆,重庆,2010,5967,
重庆,重庆,2011,6530,9.44
重庆,重庆,2012,6497,-0.51
重庆,重庆,2013,6840,5.28
重庆,重庆,2014,6664,-2.57
重庆,重庆,2015,6238,-6.39
重庆,重庆,2016,7433,19.16
重庆,重庆,2017,9845,32.45
重庆,重庆,2018,11983,21.72
重庆,重庆,2019,11106,-7.32
重庆,重庆,2020,11207,0.91
重庆,重庆,2021,12499,11.53
重庆,重庆,2022,11767,-5.86
重庆,重庆,2023,10156,-13.69
重庆,重庆,2024,9993,-1.60
陕西,咸阳,2015,5058,
陕西,咸阳,2016,4333,-14.33
陕西,咸阳,2017,4876,12.53
陕西,咸阳,2018,6869,40.87
陕西,咸阳,2019,7584,10.41
陕西,咸阳,2020,7706,1.61
陕西,咸阳,2021,8885,15.30
陕西,咸阳,2022,8706,-2.01
陕西,咸阳,2023,7593,-12.78
陕西,咸阳,2024,7687,1.24
陕西,商洛,2019,4691,
陕西,商洛,2020,5059,7.84
陕西,商洛,2021,5743,13.52
陕西,商洛,2022,5497,-4.28
陕西,商洛,2023,6215,13.06
陕西,商洛,2024,6431,3.48
陕西,安康,2015,4006,
陕西,安康,2016,4230,5.59
陕西,安康,2017,4244,0.33
陕西,安康,2018,4685,10.39
陕西,安康,2019,5227,11.57
陕西,安康,2020,5203,-0.46
陕西,安康,2021,5246,0.83
陕西,安康,2022,5107,-2.65
陕西,安康,2023,5342,4.60
陕西,安康,2024,5360,0.34
陕西,宝鸡,2015,3817,
陕西,宝鸡,2016,3734,-2.17
陕西,宝鸡,2017,4111,10.10
陕西,宝鸡,2018,4798,16.71
陕西,宝鸡,2019,5192,8.21
陕西,宝鸡,2020,5093,-1.91
陕西,宝鸡,2021,5225,2.59
陕西,宝鸡,2022,5111,-2.18
陕西,宝鸡,2023,4602,-9.96
陕西,宝鸡,2024,4553,-1.06
陕西,延安,2018,5094,
陕西,延安,2019,6005,17.88
陕西,延安,2020,5997,-0.13
陕西,延安,2021,6351,5.90
陕西,延安,2022,6182,-2.66
陕西,延安,2023,5935,-4.00
陕西,延安,2024,6005,1.18
陕西,榆林,2016,5934,
陕西,榆林,2017,6020,1.45
陕西,榆林,2018,6187,2.77
陕西,榆林,2019,6884,11.27
陕西,榆林,2020,6914,0.44
陕西,榆林,2021,8655,25.18
陕西,榆林,2022,10208,17.94
陕西,榆林,2023,9361,-8.30
陕西,榆林,2024,9354,-0.07
陕西,汉中,2015,3635,
陕西,汉中,2016,3548,-2.39
陕西,汉中,2017,4079,14.97
陕西,汉中,2018,4735,16.08
陕西,汉中,2019,4966,4.88
陕西,汉中,2020,5097,2.64
陕西,汉中,2021,5478,7.47
陕西,汉中,2022,5671,3.52
陕西,汉中,2023,5173,-8.78
陕西,汉中,2024,5101,-1.39
陕西,渭南,2018,5388,
陕西,渭南,2019,4998,-7.24
陕西,渭南,2020,5022,0.48
陕西,渭南,2021,5140,2.35
陕西,渭南,2022,5026,-2.22
陕西,渭南,2023,5305,5.55
陕西,渭南,2024,5307,0.04
陕西,西安,2010,7126,
陕西,西安,2011,7126,0.00
陕西,西安,2012,6650,-6.68
陕西,西安,2013,6737,1.31
陕西,西安,2014,6938,2.98
陕西,西安,2015,6398,-7.78
陕西,西安,2016,6461,0.98
陕西,西安,2017,8808,36.33
陕西,西安,2018,12109,37.48
陕西,西安,2019,12343,1.93
陕西,西安,2020,12397,0.44
陕西,西安,2021,13866,11.85
陕西,西安,2022,14492,4.51
陕西,西安,2023,12960,-10.57
陕西,西安,2024,12849,-0.86
陕西,铜川,2019,5241,
陕西,铜川,2020,5410,3.22
陕西,铜川,2021,4962,-8.28
陕西,铜川,2022,5004,0.85
陕西,铜川,2023,4337,-13.33
陕西,铜川,2024,4091,-5.67
青海,海东,2019,10522,
青海,海东,2020,10565,0.41
青海,海东,2021,8387,-20.62
青海,海东,2022,7969,-4.98
青海,海东,2023,8588,7.77
青海,海东,2024,8316,-3.17
青海,海南,2019,7029,
青海,海南,2020,7001,-0.40
青海,海南,2021,7001,0.00
青海,海南,2022,7001,0.00
青海,海南,2023,7001,0.00
青海,海南,2024,7001,0.00
青海,海西,2021,4788,
青海,海西,2022,4579,-4.37
青海,海西,2023,4428,-3.30
青海,海西,2024,4441,0.29
青海,西宁,2015,4343,
青海,西宁,2016,6339,45.96
青海,西宁,2017,6478,2.19
青海,西宁,2018,7433,14.74
青海,西宁,2019,9089,22.28
青海,西宁,2020,9542,4.98
青海,西宁,2021,10405,9.04
青海,西宁,2022,9609,-7.65
青海,西宁,2023,8592,-10.58
青海,西宁,2024,8642,0.58
香港,香港,2019,10849,
香港,香港,2020,10849,0.00
香港,香港,2021,10849,0.00
香港,香港,2022,10849,0.00
香港,香港,2023,10849,0.00
香港,香港,2024,10849,0.00
黑龙江,七台河,2019,3393,
黑龙江,七台河,2020,3393,0.00
黑龙江,七台河,2021,3392,-0.03
黑龙江,七台河,2022,3378,-0.41
黑龙江,七台河,2023,3583,6.07
黑龙江,七台河,2024,3580,-0.08
黑龙江,伊春,2019,4698,
黑龙江,伊春,2020,4698,0.00
黑龙江,伊春,2021,4970,5.79
黑龙江,伊春,2022,5118,2.98
黑龙江,伊春,2023,5117,-0.02
黑龙江,伊春,2024,5251,2.62
黑龙江,佳木斯,2015,3671,
黑龙江,佳木斯,2016,3680,0.25
黑龙江,佳木斯,2017,4064,10.43
黑龙江,佳木斯,2018,4352,7.09
黑龙江,佳木斯,2019,4597,5.63
黑龙江,佳木斯,2020,4672,1.63
黑龙江,佳木斯,2021,4598,-1.58
黑龙江,佳木斯,2022,4358,-5.22
黑龙江,佳木斯,2023,3934,-9.73
黑龙江,佳木斯,2024,4056,3.10
黑龙江,双鸭山,2019,2821,
黑龙江,双鸭山,2020,2870,1.74
黑龙江,双鸭山,2021,2753,-4.08
黑龙江,双鸭山,2022,2972,7.95
黑龙江,双鸭山,2023,3443,15.85
黑龙江,双鸭山,2024,3475,0.93
黑龙江,哈尔滨,2011,7466,
黑龙江,哈尔滨,2012,6944,-6.99
黑龙江,哈尔滨,2013,7442,7.17
黑龙江,哈尔滨,2014,8222,10.48
黑龙江,哈尔滨,2015,9057,10.16
黑龙江,哈尔滨,2016,7563,-16.50
黑龙江,哈尔滨,2017,8281,9.49
黑龙江,哈尔滨,2018,9545,15.26
黑龙江,哈尔滨,2019,9825,2.93
黑龙江,哈尔滨,2020,10042,2.21
黑龙江,哈尔滨,2021,9639,-4.01
黑龙江,哈尔滨,2022,8908,-7.58
黑龙江,哈尔滨,2023,8097,-9.10
黑龙江,哈尔滨,2024,8236,1.72
黑龙江,大兴安岭,2019,3356,
黑龙江,大兴安岭,2020,3356,0.00
黑龙江,大兴安岭,2021,2970,-11.50
黑龙江,大兴安岭,2022,2970,0.00
黑龙江,大兴安岭,2023,3436,15.69
黑龙江,大兴安岭,2024,3444,0.23
黑龙江,大庆,2015,5032,
黑龙江,大庆,2016,5059,0.54
黑龙江,大庆,2017,5141,1.62
黑龙江,大庆,2018,5248,2.08
黑龙江,大庆,2019,5338,1.71
黑龙江,大庆,2020,5322,-0.30
黑龙江,大庆,2021,5062,-4.89
黑龙江,大庆,2022,4877,-3.65
黑龙江,大庆,2023,4720,-3.22
黑龙江,大庆,2024,4751,0.66
黑龙江,牡丹江,2015,4083,
黑龙江,牡丹江,2016,4218,3.31
黑龙江,牡丹江,2017,4778,13.28
黑龙江,牡丹江,2018,5083,6.38
黑龙江,牡丹江,2019,5614,10.45
黑龙江,牡丹江,2020,5553,-1.09
黑龙江,牡丹江,2021,5278,-4.95
黑龙江,牡丹江,2022,4771,-9.61
黑龙江,牡丹江,2023,4260,-10.71
黑龙江,牡丹江,2024,4228,-0.75
黑龙江,绥化,2015,3576,
黑龙江,绥化,2016,3497,-2.21
黑龙江,绥化,2017,3538,1.17
黑龙江,绥化,2018,3778,6.78
黑龙江,绥化,2019,4282,13.34
黑龙江,绥化,2020,4535,5.91
黑龙江,绥化,2021,4927,8.64
黑龙江,绥化,2022,4888,-0.79
黑龙江,绥化,2023,4348,-11.05
黑龙江,绥化,2024,4395,1.08
黑龙江,鸡西,2015,3176,
黑龙江,鸡西,2016,3185,0.28
黑龙江,鸡西,2017,3337,4.77
黑龙江,鸡西,2018,3524,5.60
黑龙江,鸡西,2019,3809,8.09
黑龙江,鸡西,2020,3810,0.03
黑龙江,鸡西,2021,4186,9.87
黑龙江,鸡西,2022,4152,-0.81
黑龙江,鸡西,2023,4408,6.17
黑龙江,鸡西,2024,4330,-1.77
黑龙江,鹤岗,2019,1932,
黑龙江,鹤岗,2020,2022,4.66
黑龙江,鹤岗,2021,2162,6.92
黑龙江,鹤岗,2022,2077,-3.93
黑龙江,鹤岗,2023,1927,-7.22
黑龙江,鹤岗,2024,1874,-2.75
黑龙江,黑河,2019,3930,
黑龙江,黑河,2020,3961,0.79
黑龙江,黑河,2021,4432,11.89
黑龙江,黑河,2022,4018,-9.34
黑龙江,黑河,2023,4634,15.33
黑龙江,黑河,2024,4741,2.31
黑龙江,齐齐哈尔,2015,5220,
黑龙江,齐齐哈尔,2016,5182,-0.73
黑龙江,齐齐哈尔,2017,5143,-0.75
黑龙江,齐齐哈尔,2018,5393,4.86
黑龙江,齐齐哈尔,2019,5488,1.76
黑龙江,齐齐哈尔,2020,5532,0.80
黑龙江,齐齐哈尔,2021,5538,0.11
黑龙江,齐齐哈尔,2022,4927,-11.03
黑龙江,齐齐哈尔,2023,4751,-3.57
黑龙江,齐齐哈尔,2024,4769,0.38
